"","state_name","county_fips","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","area","pop"
"1","Alabama",1001,"Autauga County",19838,7503,27770,12335,0.714368023046453,0.270183651422398,0.444184371624055,"Autauga County, Alabama",58802
"2","Alabama",1003,"Baldwin County",83544,24578,109679,58966,0.761713728243328,0.22409029987509,0.537623428368238,"Baldwin County, Alabama",231761
"3","Alabama",1005,"Barbour County",5622,4816,10518,806,0.534512264689104,0.457881726563986,0.0766305381251188,"Barbour County, Alabama",25224
"4","Alabama",1007,"Bibb County",7525,1986,9595,5539,0.784262636789995,0.206982803543512,0.577279833246482,"Bibb County, Alabama",22300
"5","Alabama",1009,"Blount County",24711,2640,27588,22071,0.895715528490648,0.0956937799043062,0.800021748586342,"Blount County, Alabama",59130
"6","Alabama",1011,"Bullock County",1146,3446,4613,-2300,0.248428354649902,0.747019293301539,-0.498590938651637,"Bullock County, Alabama",10362
"7","Alabama",1013,"Butler County",5458,3965,9488,1493,0.575252951096121,0.41789629005059,0.157356661045531,"Butler County, Alabama",19055
"8","Alabama",1015,"Calhoun County",35101,15216,50983,19885,0.688484396759704,0.298452425318243,0.390031971441461,"Calhoun County, Alabama",116444
"9","Alabama",1017,"Chambers County",8753,6365,15284,2388,0.572690395184507,0.416448573671814,0.156241821512693,"Chambers County, Alabama",34774
"10","Alabama",1019,"Cherokee County",10583,1624,12301,8959,0.860336558003414,0.132021786846598,0.728314771156817,"Cherokee County, Alabama",24979
"11","Alabama",1021,"Chilton County",16085,3073,19310,13012,0.832988089073019,0.159140341791818,0.673847747281201,"Chilton County, Alabama",45009
"12","Alabama",1023,"Choctaw County",4296,3127,7464,1169,0.57556270096463,0.418944265809218,0.156618435155413,"Choctaw County, Alabama",12663
"13","Alabama",1025,"Clarke County",7324,5755,13135,1569,0.557594213932242,0.438142367719833,0.11945184621241,"Clarke County, Alabama",23087
"14","Alabama",1027,"Clay County",5601,1267,6930,4334,0.808225108225108,0.182828282828283,0.625396825396825,"Clay County, Alabama",14237
"15","Alabama",1029,"Cleburne County",6484,675,7227,5809,0.897191088971911,0.0933997509339975,0.803791338037913,"Cleburne County, Alabama",15057
"16","Alabama",1031,"Coffee County",16899,5076,22275,11823,0.758653198653199,0.227878787878788,0.530774410774411,"Coffee County, Alabama",53460
"17","Alabama",1033,"Colbert County",19203,8343,27886,10860,0.688625116545937,0.299182385426379,0.389442731119558,"Colbert County, Alabama",57232
"18","Alabama",1035,"Conecuh County",3442,2966,6441,476,0.534389070020183,0.460487501940692,0.0739015680794908,"Conecuh County, Alabama",11597
"19","Alabama",1037,"Coosa County",3631,1796,5479,1835,0.662712173754335,0.327797043256069,0.334915130498266,"Coosa County, Alabama",10382
"20","Alabama",1039,"Covington County",14586,2721,17430,11865,0.836833046471601,0.156110154905336,0.680722891566265,"Covington County, Alabama",37567
"21","Alabama",1041,"Crenshaw County",4864,1700,6617,3164,0.735076318573372,0.256914009369805,0.478162309203567,"Crenshaw County, Alabama",13197
"22","Alabama",1043,"Cullman County",36880,4478,41851,32402,0.881221476189338,0.106998638025376,0.774222838163963,"Cullman County, Alabama",87857
"23","Alabama",1045,"Dale County",14303,5170,19738,9133,0.724642820954504,0.261931300030398,0.462711520924106,"Dale County, Alabama",49319
"24","Alabama",1047,"Dallas County",5524,12230,17864,-6706,0.30922525750112,0.6846171070309,-0.375391849529781,"Dallas County, Alabama",38463
"25","Alabama",1049,"DeKalb County",24767,4281,29356,20486,0.843677612753781,0.145830494617795,0.697847118135986,"DeKalb County, Alabama",71611
"26","Alabama",1051,"Elmore County",30164,10367,41030,19797,0.735169388252498,0.252668778942237,0.482500609310261,"Elmore County, Alabama",87974
"27","Alabama",1053,"Escambia County",10869,4918,15910,5951,0.683155248271527,0.309113764927718,0.374041483343809,"Escambia County, Alabama",36767
"28","Alabama",1055,"Etowah County",35528,11567,47728,23961,0.744384847468991,0.242352497485753,0.502032349983238,"Etowah County, Alabama",103441
"29","Alabama",1057,"Fayette County",7300,1395,8766,5905,0.832762947752681,0.159137577002053,0.673625370750627,"Fayette County, Alabama",16326
"30","Alabama",1059,"Franklin County",10376,2086,12578,8290,0.824932421688663,0.165845126411194,0.659087295277469,"Franklin County, Alabama",32113
"31","Alabama",1061,"Geneva County",10848,1595,12545,9253,0.864726982861698,0.127142287764049,0.737584695097648,"Geneva County, Alabama",26660
"32","Alabama",1063,"Greene County",875,3884,4775,-3009,0.183246073298429,0.813403141361257,-0.630157068062827,"Greene County, Alabama",7734
"33","Alabama",1065,"Hale County",3190,4687,7922,-1497,0.402676091895986,0.591643524362535,-0.188967432466549,"Hale County, Alabama",14786
"34","Alabama",1067,"Henry County",6607,2606,9298,4001,0.710582921058292,0.280275328027533,0.430307593030759,"Henry County, Alabama",17148
"35","Alabama",1069,"Houston County",32618,12917,46173,19701,0.706430164814935,0.279752236155329,0.426677928659606,"Houston County, Alabama",107204
"36","Alabama",1071,"Jackson County",19670,3717,23636,15953,0.832205110847859,0.157260111694026,0.674944999153833,"Jackson County, Alabama",52582
"37","Alabama",1073,"Jefferson County",138843,181688,325848,-42845,0.426097444207115,0.557585131717856,-0.131487687510741,"Jefferson County, Alabama",674355
"38","Alabama",1075,"Lamar County",6174,978,7193,5196,0.858334491867093,0.135965522035312,0.722368969831781,"Lamar County, Alabama",13976
"39","Alabama",1077,"Lauderdale County",31721,11915,44339,19806,0.71541983355511,0.268725050181556,0.446694783373554,"Lauderdale County, Alabama",93565
"40","Alabama",1079,"Lawrence County",12322,3562,16031,8760,0.768635768199114,0.222194498159815,0.546441270039299,"Lawrence County, Alabama",33077
"41","Alabama",1081,"Lee County",42221,27860,71449,14361,0.590924995451301,0.38992848045459,0.200996514996711,"Lee County, Alabama",174244
"42","Alabama",1083,"Limestone County",34640,13672,49235,20968,0.703564537422565,0.277688636132832,0.425875901289733,"Limestone County, Alabama",103563
"43","Alabama",1085,"Lowndes County",1836,4972,6835,-3136,0.26861741038771,0.727432333577176,-0.458814923189466,"Lowndes County, Alabama",10310
"44","Alabama",1087,"Macon County",1541,7108,8723,-5567,0.176659406167603,0.814857273873667,-0.638197867706064,"Macon County, Alabama",19534
"45","Alabama",1089,"Madison County",102780,87286,194767,15494,0.527707465843803,0.44815600178675,0.0795514640570528,"Madison County, Alabama",388160
"46","Alabama",1091,"Marengo County",5343,5488,10900,-145,0.490183486238532,0.50348623853211,-0.013302752293578,"Marengo County, Alabama",19324
"47","Alabama",1093,"Marion County",12205,1463,13807,10742,0.88397189831245,0.105960744549866,0.778011153762584,"Marion County, Alabama",29341
"48","Alabama",1095,"Marshall County",33191,5943,39655,27248,0.836994073887278,0.149867608120035,0.687126465767242,"Marshall County, Alabama",97611
"49","Alabama",1097,"Mobile County",101243,79474,183164,21769,0.552745080911096,0.433895306938045,0.118849773973052,"Mobile County, Alabama",414812
"50","Alabama",1099,"Monroe County",6147,4455,10668,1692,0.576209223847019,0.417604049493813,0.158605174353206,"Monroe County, Alabama",19770
"51","Alabama",1101,"Montgomery County",33311,64529,99139,-31218,0.336002985706937,0.650894199053854,-0.314891213346917,"Montgomery County, Alabama",228948
"52","Alabama",1103,"Morgan County",39664,13234,53722,26430,0.738319496668032,0.24634228062991,0.491977216038122,"Morgan County, Alabama",123421
"53","Alabama",1105,"Perry County",1339,3860,5230,-2521,0.256022944550669,0.738049713193117,-0.482026768642447,"Perry County, Alabama",8515
"54","Alabama",1107,"Pickens County",5594,4022,9668,1572,0.578609846917666,0.416011584609019,0.162598262308647,"Pickens County, Alabama",19124
"55","Alabama",1109,"Pike County",8042,5636,13841,2406,0.581027382414565,0.407196011848855,0.173831370565711,"Pike County, Alabama",33008
"56","Alabama",1111,"Randolph County",8559,2203,10837,6356,0.789794223493587,0.203285041985789,0.586509181507797,"Randolph County, Alabama",21970
"57","Alabama",1113,"Russell County",9864,11228,21329,-1364,0.462468939003235,0.526419428946505,-0.0639504899432697,"Russell County, Alabama",59187
"58","Alabama",1115,"St. Clair County",36166,7744,44441,28422,0.813798069350375,0.17425350464661,0.639544564703765,"St. Clair County, Alabama",91471
"59","Alabama",1117,"Shelby County",79700,33268,114950,46432,0.693344932579382,0.289412788168769,0.403932144410613,"Shelby County, Alabama",223034
"60","Alabama",1119,"Sumter County",1598,4648,6291,-3050,0.254013670322683,0.738833253854713,-0.48481958353203,"Sumter County, Alabama",12348
"61","Alabama",1121,"Talladega County",22235,13138,35663,9097,0.623475310545944,0.368393012365757,0.255082298180187,"Talladega County, Alabama",82152
"62","Alabama",1123,"Tallapoosa County",14963,5859,20991,9104,0.71282930779858,0.279119622695441,0.433709685103139,"Tallapoosa County, Alabama",41316
"63","Alabama",1125,"Tuscaloosa County",51117,37765,90172,13352,0.566883289712993,0.418810717295835,0.148072572417158,"Tuscaloosa County, Alabama",227041
"64","Alabama",1127,"Walker County",26002,4834,31170,21168,0.834199550850176,0.155085017645172,0.679114533205005,"Walker County, Alabama",65342
"65","Alabama",1129,"Washington County",6564,2258,8876,4306,0.739522307345651,0.254393871113114,0.485128436232537,"Washington County, Alabama",15388
"66","Alabama",1131,"Wilcox County",1833,4048,5903,-2215,0.31052007453837,0.685753006945621,-0.375232932407251,"Wilcox County, Alabama",10601
"67","Alabama",1133,"Winston County",10195,974,11284,9221,0.903491669620702,0.0863169088975541,0.817174760723148,"Winston County, Alabama",23544
"68","Arizona",4001,"Apache County",11442,23293,35183,-11851,0.325213881704232,0.662052695904272,-0.33683881420004,"Apache County, Arizona",66024
"69","Arizona",4003,"Cochise County",35557,23732,60473,11825,0.587981413192665,0.392439601144312,0.195541812048352,"Cochise County, Arizona",125448
"70","Arizona",4005,"Coconino County",27052,44698,73346,-17646,0.368827202574101,0.609412919586617,-0.240585717012516,"Coconino County, Arizona",145100
"71","Arizona",4007,"Gila County",18377,8943,27678,9434,0.66395693330443,0.323108606113158,0.340848327191271,"Gila County, Arizona",53273
"72","Arizona",4009,"Graham County",10749,4034,14996,6715,0.716791144305148,0.269005068018138,0.44778607628701,"Graham County, Arizona",38533
"73","Arizona",4011,"Greenlee County",2433,1182,3688,1251,0.65970715835141,0.320498915401302,0.339208242950108,"Greenlee County, Arizona",9561
"74","Arizona",4012,"La Paz County",5129,2236,7460,2893,0.687533512064343,0.299731903485255,0.387801608579089,"La Paz County, Arizona",16555
"75","Arizona",4013,"Maricopa County",995665,1040774,2069475,-45109,0.481119607629954,0.502916923374286,-0.0217973157443312,"Maricopa County, Arizona",4420574
"76","Arizona",4015,"Mohave County",78535,24831,104705,53704,0.750059691514254,0.237151998471897,0.512907693042357,"Mohave County, Arizona",213269
"77","Arizona",4017,"Navajo County",27657,23383,51783,4274,0.53409420079949,0.45155746094278,0.0825367398567098,"Navajo County, Arizona",106716
"78","Arizona",4019,"Pima County",207758,304981,520735,-97223,0.398970685665454,0.585674095269187,-0.186703409603733,"Pima County, Arizona",1043434
"79","Arizona",4021,"Pinal County",107077,75106,185037,31971,0.57867885882283,0.405897198938591,0.172781659884239,"Pinal County, Arizona",425257
"80","Arizona",4023,"Santa Cruz County",6194,13138,19561,-6944,0.316650477991923,0.671642554061653,-0.354992076069731,"Santa Cruz County, Arizona",47665
"81","Arizona",4025,"Yavapai County",91527,49602,143280,41925,0.638798157453936,0.346189279731993,0.292608877721943,"Yavapai County, Arizona",236218
"82","Arizona",4027,"Yuma County",36534,32210,69926,4324,0.52246660755656,0.460629808654864,0.0618367989016961,"Yuma County, Arizona",203880
"83","Arkansas",5001,"Arkansas County",4304,1818,6292,2486,0.684043229497775,0.28893833439288,0.395104895104895,"Arkansas County, Arkansas",17150
"84","Arkansas",5003,"Ashley County",5548,2125,7926,3423,0.699974766590966,0.26810497098158,0.431869795609387,"Ashley County, Arkansas",19064
"85","Arkansas",5005,"Baxter County",15836,4635,21007,11201,0.753843956776313,0.220640738801352,0.533203217974961,"Baxter County, Arkansas",41633
"86","Arkansas",5007,"Benton County",73965,42249,119912,31716,0.61682734004937,0.352333377810394,0.264493962238975,"Benton County, Arkansas",284329
"87","Arkansas",5009,"Boone County",13652,3064,17114,10588,0.797709477620661,0.17903470842585,0.618674769194811,"Boone County, Arkansas",37372
"88","Arkansas",5011,"Bradley County",2335,1214,3654,1121,0.639025725232622,0.33223864258347,0.306787082649152,"Bradley County, Arkansas",10540
"89","Arkansas",5013,"Calhoun County",1636,479,2182,1157,0.749770852428964,0.219523373052246,0.530247479376719,"Calhoun County, Arkansas",4742
"90","Arkansas",5015,"Carroll County",7424,4023,11797,3401,0.6293125370857,0.34101890311096,0.288293633974739,"Carroll County, Arkansas",28260
"91","Arkansas",5017,"Chicot County",1752,2260,4103,-508,0.427004630757982,0.550816475749452,-0.12381184499147,"Chicot County, Arkansas",10212
"92","Arkansas",5019,"Clark County",4616,3438,8395,1178,0.549851101846337,0.409529481834425,0.140321620011912,"Clark County, Arkansas",21447
"93","Arkansas",5021,"Clay County",4086,962,5183,3124,0.78834651746093,0.185606791433533,0.602739726027397,"Clay County, Arkansas",14548
"94","Arkansas",5023,"Cleburne County",10328,1988,12680,8340,0.814511041009464,0.156782334384858,0.657728706624606,"Cleburne County, Arkansas",24705
"95","Arkansas",5025,"Cleveland County",2867,651,3600,2216,0.796388888888889,0.180833333333333,0.615555555555556,"Cleveland County, Arkansas",7548
"96","Arkansas",5027,"Columbia County",5500,2814,8616,2686,0.638347260909935,0.326601671309192,0.311745589600743,"Columbia County, Arkansas",22798
"97","Arkansas",5029,"Conway County",5694,2615,8685,3079,0.655613126079447,0.301093839953944,0.354519286125504,"Conway County, Arkansas",20709
"98","Arkansas",5031,"Craighead County",25558,11921,38511,13637,0.663654540261224,0.309547921373114,0.35410661888811,"Craighead County, Arkansas",111233
"99","Arkansas",5033,"Crawford County",18607,4959,24091,13648,0.772363123158026,0.205844506247146,0.56651861691088,"Crawford County, Arkansas",60130
"100","Arkansas",5035,"Crittenden County",7333,8514,16367,-1181,0.448035681554347,0.520193071424207,-0.0721573898698601,"Crittenden County, Arkansas",48169
"101","Arkansas",5037,"Cross County",4946,1772,6942,3174,0.712474791126476,0.255257850763469,0.457216940363008,"Cross County, Arkansas",16830
"102","Arkansas",5039,"Dallas County",1573,963,2649,610,0.593808984522461,0.363533408833522,0.230275575688939,"Dallas County, Arkansas",6479
"103","Arkansas",5041,"Desha County",1921,2016,4164,-95,0.46133525456292,0.484149855907781,-0.0228146013448607,"Desha County, Arkansas",11395
"104","Arkansas",5043,"Drew County",4349,2426,6908,1923,0.629559930515345,0.351187029530979,0.278372900984366,"Drew County, Arkansas",17348
"105","Arkansas",5045,"Faulkner County",34421,18347,54428,16074,0.632413463658411,0.337087528477989,0.295325935180422,"Faulkner County, Arkansas",123498
"106","Arkansas",5047,"Franklin County",5677,1300,7129,4377,0.796324870248282,0.182353766306635,0.613971103941647,"Franklin County, Arkansas",17101
"107","Arkansas",5049,"Fulton County",3961,1035,5119,2926,0.773783942176206,0.202187927329557,0.57159601484665,"Fulton County, Arkansas",12077
"108","Arkansas",5051,"Garland County",29069,14045,44199,15024,0.657684562999163,0.317767370302496,0.339917192696667,"Garland County, Arkansas",100172
"109","Arkansas",5053,"Grant County",6794,1268,8200,5526,0.828536585365854,0.154634146341463,0.67390243902439,"Grant County, Arkansas",17966
"110","Arkansas",5055,"Greene County",12670,3058,16100,9612,0.78695652173913,0.189937888198758,0.597018633540373,"Greene County, Arkansas",45740
"111","Arkansas",5057,"Hempstead County",4470,2138,6848,2332,0.652745327102804,0.312207943925234,0.34053738317757,"Hempstead County, Arkansas",20062
"112","Arkansas",5059,"Hot Spring County",9202,3082,12557,6120,0.732818348331608,0.245440789997611,0.487377558333997,"Hot Spring County, Arkansas",33046
"113","Arkansas",5061,"Howard County",3367,1340,4834,2027,0.696524617294166,0.277203144393877,0.41932147290029,"Howard County, Arkansas",12784
"114","Arkansas",5063,"Independence County",11250,2806,14512,8444,0.775220507166483,0.193357221609702,0.581863285556781,"Independence County, Arkansas",37931
"115","Arkansas",5065,"Izard County",4631,1021,5810,3610,0.797074010327022,0.175731497418244,0.621342512908778,"Izard County, Arkansas",13574
"116","Arkansas",5067,"Jackson County",3593,1365,5091,2228,0.705755254370458,0.268120212139069,0.437635042231389,"Jackson County, Arkansas",16760
"117","Arkansas",5069,"Jefferson County",9521,14981,25158,-5460,0.378448207329676,0.595476587964067,-0.217028380634391,"Jefferson County, Arkansas",67261
"118","Arkansas",5071,"Johnson County",6938,2283,9498,4655,0.730469572541588,0.240366392924826,0.490103179616761,"Johnson County, Arkansas",25749
"119","Arkansas",5073,"Lafayette County",1757,839,2679,918,0.655841731989548,0.31317655841732,0.342665173572228,"Lafayette County, Arkansas",6311
"120","Arkansas",5075,"Lawrence County",4569,1080,5857,3489,0.780092197370668,0.184394741335155,0.595697456035513,"Lawrence County, Arkansas",16216
"121","Arkansas",5077,"Lee County",1286,1423,2848,-137,0.451544943820225,0.499648876404494,-0.0481039325842697,"Lee County, Arkansas",8597
"122","Arkansas",5079,"Lincoln County",2729,1032,3875,1697,0.704258064516129,0.266322580645161,0.437935483870968,"Lincoln County, Arkansas",12936
"123","Arkansas",5081,"Little River County",3715,1226,5177,2489,0.717597063936643,0.236816689202241,0.480780374734402,"Little River County, Arkansas",12028
"124","Arkansas",5083,"Logan County",6441,1544,8225,4897,0.783100303951368,0.187720364741641,0.595379939209726,"Logan County, Arkansas",21132
"125","Arkansas",5085,"Lonoke County",22884,6686,30662,16198,0.746330963407475,0.218054921401083,0.528276042006392,"Lonoke County, Arkansas",74010
"126","Arkansas",5087,"Madison County",5658,1563,7351,4095,0.769691198476398,0.212624132771052,0.557067065705346,"Madison County, Arkansas",16521
"127","Arkansas",5089,"Marion County",5783,1531,7503,4252,0.770758363321338,0.204051712648274,0.566706650673064,"Marion County, Arkansas",16832
"128","Arkansas",5091,"Miller County",11920,4245,16529,7675,0.721156754794603,0.256821344303951,0.464335410490653,"Miller County, Arkansas",42595
"129","Arkansas",5093,"Mississippi County",7296,4558,12342,2738,0.591152163344677,0.369308053800032,0.221844109544644,"Mississippi County, Arkansas",40692
"130","Arkansas",5095,"Monroe County",1545,1147,2816,398,0.548650568181818,0.407315340909091,0.141335227272727,"Monroe County, Arkansas",6799
"131","Arkansas",5097,"Montgomery County",3046,731,3873,2315,0.786470436354247,0.188742576813839,0.597727859540408,"Montgomery County, Arkansas",8486
"132","Arkansas",5099,"Nevada County",2133,1076,3358,1057,0.635199523525908,0.320428826682549,0.314770696843359,"Nevada County, Arkansas",8315
"133","Arkansas",5101,"Newton County",3192,709,3998,2483,0.7983991995998,0.177338669334667,0.621060530265133,"Newton County, Arkansas",7225
"134","Arkansas",5103,"Ouachita County",5294,3995,9629,1299,0.54979748675875,0.414892512202721,0.134904974556029,"Ouachita County, Arkansas",22648
"135","Arkansas",5105,"Perry County",3479,1012,4627,2467,0.751891074130106,0.218716230819105,0.533174843311001,"Perry County, Arkansas",10021
